URL,TITRE,QUANTITE,PRIX,PRIX_KILOS,VALEUR ÉNERGÉTIQUE (KJ),VALEUR ÉNERGÉTIQUE (KCAL),MATIÈRES GRASSES,ACIDES GRAS SATURÉS,GLUCIDES,SUCRES,PROTÉINES,SEL,FIBRES ALIMENTAIRES,VITAMINE D,CALCIUM,VITAMINE B6,ACIDES GRAS MONO-INSATURÉS,VITAMINE B12
https://www.carrefour.fr/p/fromage-frais-bio-aux-fruits-les-2-vaches-3661344382947?t=R04F06,Fromage frais bio aux fruits LES 2 VACHES ,les 6 pots de 50g,1.95,6.50,395,94,2.6,1.8,10.6,10.5,6.8,0.08,,,,,,
https://www.carrefour.fr/p/fromage-frais-fruits-malo-3278691120087?t=R04F06,Fromage frais fruits MALO ,les 8 pots de 100 g,2.60,3.25,540,120,5.7,4,14.5,14,4.9,0.08,,,,,,
https://www.carrefour.fr/p/fromage-frais-faisselle-rians-3184670001080?t=R04F06,Fromage frais faisselle RIANS ,le pot de 1 kg,2.15,2.15,350,84,6,4.5,3.5,3.5,4,0.1,,,,,,
https://www.carrefour.fr/p/riz-au-lait-vanille-carrefour-3560071074036?t=R04F06,Riz au lait vanille CARREFOUR ,les 8 pots de 115 g,1.75,1.90,535,127,2.8,1.8,22,13,3.4,0.18,,,,,,
https://www.carrefour.fr/p/yaourt-grec-nature-lynos-3453190000003?t=R04F06,Yaourt grec nature LYNOS ,le pot de 1 kg,3.99,3.99,562,135,10,7,4.5,4,6,0.28,,,,,,
https://www.carrefour.fr/p/yaourt-creme-de-marrons-maronsui-s-3023290030356?t=R04F06,Yaourt crème de marrons MARONSUI'S ,"les 4 pots de 68,8 g",1.49,5.42,914,217,6.8,4.6,35.9,28.6,2.2,0.04,,,,,,
https://www.carrefour.fr/p/yaourt-nature-a-la-grecque-yaos-nestle-3023290223055?t=R04F06,Yaourt nature à la grecque  Yaos Nestle ,les 8 pots de 125g,2.95,2.95,431,104,8.4,5.6,3.4,3.4,2.9,0.12,,,,,,
https://www.carrefour.fr/p/yaourts-framboise-et-vanille-carrefour-kids-3560070354566?t=R04F06,Yaourts framboise et vanille CARREFOUR KIDS ,les 6 gourdes de 90g,2.32,4.30,376,89,2.3,1.6,13,13,3.7,0.13,,,,,,
https://www.carrefour.fr/p/yaourts-confiture-framboises-bonne-maman-3608580709930?t=R04F06,Yaourts confiture framboises BONNE MAMAN ,les 4 pots de 125 g,1.86,3.72,458,109,4.1,2.6,15,15,2.4,0.08,,,,,,
https://www.carrefour.fr/p/yaourts-aux-fruits-rouges-mixes-danone-3033490004682?t=R04F06,Yaourts aux fruits rouges mixés DANONE ,les 8 pots de 125g,2.35,2.35,394,94,2.9,2,13.4,12.9,3.4,0.13,,,0.119,,,
https://www.carrefour.fr/p/yaourts-nature-danone-3033490004514?t=R04F06,Yaourts nature DANONE ,Les 8 pots de 125g,1.46,1.46,,,,,,,,,,,,,,
https://www.carrefour.fr/p/yaourts-a-boire-fraise-danone-3033491227097?t=R04F06,Yaourts à boire fraise DANONE ,les 4 gourdes de 70 g,1.91,6.82,372,88,2.8,1.8,12.2,10.5,3.6,0.12,,0,0.18,,,
https://www.carrefour.fr/p/yaourts-vanille-ferme-de-la-baziniere-3415292419480?t=R04F06,Yaourts vanille FERME DE LA BAZINIERE ,les 8 pots de 125 g - 1 kg,3.30,3.30,412,0,3.7,2.5,12.9,0,3.3,0,,,,,,
https://www.carrefour.fr/p/yaourts-citron-la-laitiere-3023290101964?t=R04F06,Yaourts citron LA LAITIERE ,les 4 pots de 125 g,1.65,3.30,408,97,3,2,13.6,13.5,3.1,0.12,,,,,,
https://www.carrefour.fr/p/yaourts-nature-le-delice-mornantais-3328610000010?t=R04F06,Yaourts nature LE DELICE MORNANTAIS ,les 6 pots de 125g,2.10,2.80,,,,,,,,,,,,,,
https://www.carrefour.fr/p/yaourts-saveur-vanille-perle-de-lait-3329770065307?t=R04F06,Yaourts saveur vanille PERLE DE LAIT ,les 4 pots de 125g,1.60,3.20,547,131,7.1,4.8,13.4,11.7,2.5,0.1,0.1,,,,,
https://www.carrefour.fr/p/yaourts-aux-fruits-savoie-yaourt-3277396125021?t=R04F06,Yaourts aux fruits SAVOIE YAOURT ,les 6 pots de 125 g,2.50,3.33,430,102,2.8,1.9,16,15.6,3,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-chocolat-sveltesse-3023290008454?t=R04F06,Yaourts chocolat SVELTESSE ,les 8 pots de 125 g,2.40,2.40,333,79,1.2,0.8,11.7,9.6,3.9,0.17,,,,,,
https://www.carrefour.fr/p/yaourts-brasses-nature-veloute-3033490004576?t=R04F06,Yaourts brassés nature VELOUTE ,les 16 pots de 125g,3.41,1.70,300,72,3.5,2.4,5.7,5.7,4.3,0.16,,,0.151,,,
https://www.carrefour.fr/p/yaourts-a-boire-fraise-yop-3329770061187?t=R04F06,Yaourts à boire fraise YOP ,le pack de 6 bouteilles de 180g,"1.38


  1.98",1.28,277,65,0.8,0.5,10.6,10.5,3,0.12,,0,0.12,,,
https://www.carrefour.fr/p/yaourts-aux-fruits-frulos-yoplait-3329770052017?t=R04F06,Yaourts aux fruits Frulos YOPLAIT ,les 16 pots de 125 g,2.45,1.22,316,75,0.9,0.6,12.2,12.1,3.4,0.13,0.1,0.001,0.12,,,
https://www.carrefour.fr/p/yaourts-a-boire-aux-fruits-paille-danonino-3033491225291?t=R04F06,Yaourts à boire aux fruits Paille DANONINO ,les 6 pots de 100g,2.55,4.25,329,78,1.7,1.1,12.7,12.5,2.9,0.11,,0,0.24,,,
https://www.carrefour.fr/p/yaourts-bio-framboise-delicate-les-2-vaches-3661344221796?t=R04F06,Yaourts bio framboise délicate LES 2 VACHES ,les 4 pots de 115 g,1.55,3.37,380,90,3,2.1,11.9,11.9,3.7,0.13,,,,,,
https://www.carrefour.fr/p/yaourts-bio-au-jus-de-citron-les-2-vaches-3661344221819?t=R04F06,Yaourts bio au jus de citron LES 2 VACHES ,les 4 pots de 115 g,1.55,3.37,380,90,3.1,2.2,11.9,11.9,3.7,0.14,,,,,,
https://www.carrefour.fr/p/barres-chocolatees-choco-fresh-kinder-8000500309469?t=R04F06,Barres chocolatées Choco Fresh KINDER ,la boite de 5 pièces,1.49,14.54,2421,583,43.7,21.7,39.3,39.3,7.3,0.178,,,,,,
https://www.carrefour.fr/p/cremes-aux-oeufs-vanille-la-laitiere-3023290624265?t=R04F06,Crèmes aux œufs vanille LA LAITIERE ,les 4 pots de 100 g,1.49,3.72,727,174,8.6,5,19,17,4.8,0.17,,,,,,
https://www.carrefour.fr/p/cremes-dessert-chocolat-danette-3033491279713?t=R04F06,Crèmes dessert chocolat DANETTE ,les 4 pots de 125 g,1.29,2.58,516,122,3,2,20,17.5,3.3,0.18,,,,,,
https://www.carrefour.fr/p/cremes-dessert-chocolat-la-laitiere-3023290035801?t=R04F06,Crèmes dessert chocolat LA LAITIERE ,les 4 pots de 100 g,1.69,4.22,767,184,10,6.1,17.8,17.2,4.8,0.13,,,,,,
https://www.carrefour.fr/p/cremes-dessert-bio-vanille-les-2-vaches-3661344288676?t=R04F06,Crèmes dessert bio vanille LES 2 VACHES ,les 4 pots de 95 g,1.87,4.92,605,144,6,4.2,18.6,15.1,3.9,0.34,,,,,,
https://www.carrefour.fr/p/desserts-mousse-chocolat-au-lait-carrefour-3245412730535?t=R04F06,Desserts mousse chocolat au lait CARREFOUR ,les 4 pots de 60g,1.01,4.21,732,174,7,4.4,22,22,5.1,0.14,,,,,,
https://www.carrefour.fr/p/desserts-chocolat-petits-filous-yoplait-3176572555280?t=R04F06,Desserts chocolat Petits Filous YOPLAIT ,les 6 pots de 100 g,1.99,3.32,536,128,5,3.3,16.8,14.9,3.5,0.27,0.9,0,0.12,,,
https://www.carrefour.fr/p/fromage-bio-frais-carrefour-bio-3560070542611?t=R04F06,Fromage bio frais CARREFOUR BIO ,les 4 pots de 100g,1.45,3.62,314,75,3.2,2.1,4.3,4.3,7.2,0.09,,,,,,
https://www.carrefour.fr/p/fromage-blanc-saveur-vanille-2-5-mg-carrefour-3270190026471?t=R04F06,"Fromage blanc saveur vanille 2,5% mg CARREFOUR ",les 8 pots de 100g,2.21,2.76,421,100,2.5,1.6,12,12,7.3,0.1,,,,,,
https://www.carrefour.fr/p/fromage-blanc-aromatise-0-mg-carrefour-3560070758036?t=R04F06,Fromage blanc aromatisé 0% MG CARREFOUR ,les 8 pots de 100g,1.68,2.10,201,47,0,0,3.9,3.5,7.5,0.1,,,,,,
https://www.carrefour.fr/p/fromage-blanc-nature-sucre-3-mg-carrefour-3560070571666?t=R04F06,Fromage blanc nature sucré 3% MG CARREFOUR ,les 8 pots de 100g,1.86,2.32,412,98,3,2.4,11,11,6.9,0.08,,,,,,
https://www.carrefour.fr/p/fromage-blanc-nature-au-lait-demi-ecreme-calin-3329770062238?t=R04F06,Fromage blanc nature au lait demi-écrémé CALIN ,les 8 pots de 100 g,1.69,2.11,335,80,3.2,2.2,6.6,6.6,5.3,0.12,0.1,0,0.24,,,
https://www.carrefour.fr/p/fromage-blanc-nature-au-lait-demi-ecreme-calin-3329770062344?t=R04F06,Fromage blanc nature au lait demi-écrémé CALIN ,les 12 pots de 100 g,2.86,2.38,335,80,3.2,2.2,6.6,6.6,5.3,0.12,0.1,0,0.24,,,
https://www.carrefour.fr/p/fromage-blanc-aux-fruits-danonino-danone-3033491225284?t=R04F06,Fromage blanc aux fruits/Danonino DANONE ,les 12 pots de 50g,2.11,3.52,433,103,2.9,2,12.7,12.1,6.4,0.08,,0,0.198,,,
https://www.carrefour.fr/p/fromage-blanc-0-mg-3245414638853?t=R04F06,Fromage blanc 0% MG  ,le pot de 1 kg,1.25,1.25,217,51,0.5,0.2,5.3,5.3,6.8,0.1,,,,,,
https://www.carrefour.fr/p/fromage-frais-en-faisselle-6-la-bressane-3302551144606?t=R04F06,Fromage frais en faisselle 6% LA BRESSANE ,les 6 pots de 100 g,2.25,3.75,380,91,6.4,4,4.9,3.9,3.7,0.2,,,,,,
https://www.carrefour.fr/p/liegeois-cafe-danette-3033491358364?t=R04F06,Liégeois café DANETTE ,les 4 pots de 100g,1.00,2.50,624,149,7.1,5,18.3,16.1,2.9,0.12,,,,,,
https://www.carrefour.fr/p/liegeois-chocolat-danette-3033491358340?t=R04F06,Liégeois chocolat DANETTE ,les 4 pots de 100g,1.00,2.50,656,157,7.5,5.2,19,17.1,2.9,0.18,,,,,,
https://www.carrefour.fr/p/semoule-lait-vanille-la-laitiere-3023290036655?t=R04F06,Semoule lait vanille LA LAITIERE ,les 4 pots de 115 g,1.49,3.24,466,111,3.5,2.3,17.7,15.5,2.1,0.19,,,,,,
https://www.carrefour.fr/p/specialite-au-soja-framboise-passion-sojasun-3273220082188?t=R04F06,Spécialité au soja framboise passion SOJASUN ,les 4 pots de 100 g,1.34,3.35,345,82,2.1,0.4,11.8,11.3,3.7,0.05,,,,,,
https://www.carrefour.fr/p/yaourt-brasse-au-miel-yoplait-3329770064522?t=R04F06,Yaourt brassé au miel YOPLAIT ,les 4 pots de 120g,1.59,3.31,383,91,2.8,1.9,12.2,11.4,3.4,0.13,0.1,,,,,
https://www.carrefour.fr/p/yaourts-brasses-nature-carrefour-3270190023814?t=R04F06,Yaourts brassés nature CARREFOUR ,les 8 pots de 125g,1.36,1.36,300,72,3.4,2.1,6.3,4.5,4,0.11,,,,,,
https://www.carrefour.fr/p/yaourts-nature-carrefour-3560070930982?t=R04F06,Yaourts nature CARREFOUR ,les 12 pots de 125g,1.53,1.02,180,43,1.1,0.7,4.2,4.2,4,0.13,,,,,,
https://www.carrefour.fr/p/yaourts-muesli-activia-3033491235375?t=R04F06,Yaourts muesli ACTIVIA ,les 4 pots de 120 g,1.92,4.00,449,107,3.7,2.2,13.4,12.5,3.9,0.13,2.3,,0.126,,,
https://www.carrefour.fr/p/yaourts-nature-danone-3033490004538?t=R04F06,Yaourts nature DANONE ,les 12 pots de 125g,2.09,1.39,245,58,1.3,0.8,6.6,6.6,5,0.19,,,0.178,,,
https://www.carrefour.fr/p/yaourts-lait-entier-saveur-citron-malo-3278692420032?t=R04F06,Yaourts lait entier/saveur citron MALO ,les 4 pots de 125 g,1.80,3.60,420,100,3,2,14.5,14.5,3.5,0.11,,,,,,
https://www.carrefour.fr/p/yaourts-nature-perle-de-lait-3329770065055?t=R04F06,Yaourts nature PERLE DE LAIT ,les 4 pots de 125 g,1.65,3.30,463,111,8.9,5.9,3.7,2.8,3.2,0.13,0.1,,,,,
https://www.carrefour.fr/p/yaourts-a-la-fraise-smarties-3023290400333?t=R04F06,Yaourts à la fraise SMARTIES ,les 4 pots de 120 g,1.75,3.65,682,162,6,3.7,22.2,21,4.1,0.15,,,,,,
https://www.carrefour.fr/p/yaourts-a-boire-chocolat-yop-3329770056039?t=R04F06,Yaourts à boire chocolat YOP ,les 6 bouteilles de 180 g,2.39,2.21,353,84,1.5,1,13.3,11.6,3.9,0.23,0.7,,,,,
https://www.carrefour.fr/p/cremes-dessert-chocolat-carrefour-3270190216810?t=R04F06,Crèmes dessert chocolat CARREFOUR ,les 4 pots de 100g,1.30,3.25,745,178,9,5.5,19,17,4.6,0.1,,,,,,
https://www.carrefour.fr/p/cremes-dessert-chocolat-noir-danette-3033491432736?t=R04F06,Crèmes dessert chocolat noir DANETTE ,les 4 pots de 125 g,1.39,2.78,535,127,3.7,2.4,19,16.5,3.7,0.19,,,,,,
https://www.carrefour.fr/p/dessert-vegetal-au-lait-d-amande-chocolat-andros-3608580890959?t=R04F06,Dessert végétal au lait d'amande chocolat ANDROS ,les 2 pots de 120g,1.74,7.25,475,113,3.4,1.5,19,14,1,0.17,1.1,,0,,,
https://www.carrefour.fr/p/desserts-riz-au-lait-rhum-raisins-la-laitiere-3023290170427?t=R04F06,Desserts riz au lait rhum raisins LA LAITIERE ,les 4 pots de 115 g,1.28,2.78,578,137,3.1,2.1,24.4,15.5,2.5,0.17,,,,,,
https://www.carrefour.fr/p/desserts-mousse-au-chocolat-marie-morin-3372900020059?t=R04F06,Desserts mousse au chocolat MARIE MORIN ,les 2 pots de 100 g,2.94,14.70,1427,344,25,15,20,19,8,0.39,,,,,,
https://www.carrefour.fr/p/faisselles-moulees-a-la-louche-3328610000027?t=R04F06,Faisselles moulées à la louche  ,les 4 pots de 100 g,2.05,5.12,,,,,,,,,,,,,,
https://www.carrefour.fr/p/fromage-blanc-0-mg-calin-3329770057234?t=R04F06,Fromage blanc 0% MG CALIN ,le pot de 850 g,1.99,2.34,260,61,0.1,0.1,7.7,7.7,6.4,0.13,0.1,0,0.24,,,
https://www.carrefour.fr/p/fromage-blanc-nature-danone-3033491273827?t=R04F06,Fromage blanc nature DANONE ,les 8 pots de 100g,2.43,3.04,316,75,3.2,2.2,3.9,3.9,7.7,0.09,,,,,,
https://www.carrefour.fr/p/fromage-blanc-aux-fruits-danonino-danone-3033491225222?t=R04F06,Fromage blanc aux fruits/Danonino DANONE ,les 6 pots de 100g,2.68,4.47,393,93,2.5,1.8,11.3,10.6,6.3,0.08,,0,0.2,,,
https://www.carrefour.fr/p/fromage-blanc-faisselle-rians-3184670001363?t=R04F06,Fromage blanc faisselle RIANS ,les 4 pots de 100 g,1.69,4.22,350,84,6,4.5,3.5,3.5,4,0.1,,,,,,
https://www.carrefour.fr/p/fromage-blanc-bio-vrai-3273220504055?t=R04F06,Fromage blanc bio VRAI ,le pot de 500 g,1.99,3.98,319,76,3.6,2.4,3.7,3.7,7.2,0.1,,,,,,
https://www.carrefour.fr/p/fromage-blanc-bio-lait-de-brebis-vrai-3273220541012?t=R04F06,Fromage blanc bio lait de brebis VRAI ,le pot de 400 g,2.19,5.48,422,101,6.8,4.6,4.7,4.7,5.3,0.07,,,,,,
https://www.carrefour.fr/p/fromage-frais-nature-petit-yoplait-3329770051072?t=R04F06,Fromage frais nature PETIT YOPLAIT ,les 6 pots de 60g,1.17,3.25,364,87,3.8,2.5,4.1,4.1,9,0.13,0.1,,,,,
https://www.carrefour.fr/p/fromages-frais-3-8-mg-carrefour-3560070778126?t=R04F06,"Fromages frais 3,8% MG CARREFOUR ",les 12 pots de 60g,1.35,1.88,363,87,3.8,2.6,4.1,4.1,9,0.13,,,,,,
https://www.carrefour.fr/p/mousse-de-fromage-frais-aux-fruits-mixes-carrefour-3560070777822?t=R04F06,Mousse de fromage frais aux fruits mixés CARREFOUR ,les 6 pots de 100mL,1.52,3.42,575,137,6.9,4.4,13,12,6.3,0.08,,,,,,
https://www.carrefour.fr/p/semoule-au-lait-semoule-au-lait-vanille-bonne-maman-3608580908319?t=R04F06,Semoule au lait semoule au lait vanille BONNE MAMAN ,les 4 pots de 100 g,1.87,4.68,656,157,7.5,4.5,18,13,4.2,0.1,0.2,,,,,
https://www.carrefour.fr/p/yaourt-nature-a-la-grecque-yaos-nestle-3023291122005?t=R04F06,Yaourt nature à la grecque  Yaos Nestle ,les 4 pots - 600g,1.73,2.88,431,104,8.4,5.6,3.4,3.4,2.9,0.12,,,,,,
https://www.carrefour.fr/p/yaourts-bifidus-vanille-carrefour-3245412570490?t=R04F06,Yaourts Bifidus vanille CARREFOUR ,les 12 pots de 125 g,2.74,1.83,396,94,2.9,1.9,14,12,3.3,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-bifidus-nature-carrefour-3270190021322?t=R04F06,Yaourts bifidus nature CARREFOUR ,les 12 pots de 125g,1.99,1.33,262,63,3.5,2.1,4.1,4.1,3.7,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-nature-0-mg-carrefour-3270190022077?t=R04F06,Yaourts nature 0% MG CARREFOUR ,les 12 pots de 125g,1.38,0.92,160,38,0,0,4.5,4.5,4.5,0.13,,,,,,
https://www.carrefour.fr/p/yaourts-nature-sucre-carrefour-3560070816279?t=R04F06,Yaourts nature sucré CARREFOUR ,les 12 pots de 125g,1.85,1.23,330,79,3,2.1,10,10,2.9,0.08,,,,,,
https://www.carrefour.fr/p/yaourts-nature-sucre-carrefour-3560070816194?t=R04F06,Yaourts nature sucré CARREFOUR ,les 4 pots de 125g,0.69,1.38,330,79,3,2.1,10,10,2.9,0.08,,,,,,
https://www.carrefour.fr/p/yaourts-mangue-activia-3033491325519?t=R04F06,Yaourts mangue ACTIVIA ,les 4 pots de 125 g,1.40,2.80,365,87,3.3,2.3,10.9,10.8,3.3,0.15,,,0.115,,,
https://www.carrefour.fr/p/yaourts-confiture-fraises-framboises-bonne-maman-3608580728061?t=R04F06,Yaourts confiture fraises framboises BONNE MAMAN ,les 8 pots de 125 g,2.96,2.96,462,110,4.1,2.6,15.5,15.5,2.4,0.08,,,,,,
https://www.carrefour.fr/p/yaourts-nature-cazaubon-3760074310012?t=R04F06,Yaourts nature CAZAUBON ,les 4 pots de 125 g,1.36,2.72,,,,,,,,,,,,,,
https://www.carrefour.fr/p/yaourts-abricot-cazaubon-3760074310067?t=R04F06,Yaourts abricot CAZAUBON ,les 4 pots de 125 g,1.76,3.52,,,,,,,,,,,,,,
https://www.carrefour.fr/p/yaourts-nature-lait-demi-ecreme-ferme-de-la-baziniere-3415292417486?t=R04F06,Yaourts nature lait demi-écrémé FERME DE LA BAZINIERE ,les 8 pots de 125 g,2.70,2.70,270,0,3.2,2.2,5.3,0,3.5,0,,,,,,
https://www.carrefour.fr/p/yaourts-nature-jockey-3033491024832?t=R04F06,Yaourts nature JOCKEY ,les 8 pots de 100 g,1.95,2.44,303,72,3,2.1,4.4,4.4,6.9,0.11,,0,0.13,,,
https://www.carrefour.fr/p/yaourts-noix-de-coco-ker-ronan-3760176400086?t=R04F06,Yaourts noix de coco KER RONAN ,les 4 pots de 125 g,1.85,3.70,444,0,3.5,0,14.3,0,3.93,0,,,,,,
https://www.carrefour.fr/p/yaourts-4-varietes-la-laitiere-3023290101995?t=R04F06,Yaourts 4 variétés LA LAITIERE ,les 8 pots de 125 g,2.89,2.89,408,97,3,2,13.6,13.5,3.1,0.12,,,,,,
https://www.carrefour.fr/p/yaourts-sucre-malo-3278692211142?t=R04F06,Yaourts sucré MALO ,les 4 pots de 125 g,1.30,2.60,350,82,1.1,0.8,13.9,13.9,4.1,0.11,,,,,,
https://www.carrefour.fr/p/yaourts-aux-fruits-mamie-nova-3456770005382?t=R04F06,Yaourts aux fruits MAMIE NOVA ,les 6 pots de 150 g,3.05,3.39,408,97,2.5,1.6,15,14,3.4,0.13,,,,,,
https://www.carrefour.fr/p/yaourts-panaches-panier-de-yoplait-3329770063624?t=R04F06,Yaourts panachés PANIER DE YOPLAIT ,les 16 pots de 130g,3.69,1.77,389,92,2.4,1.6,13.4,12.9,3.3,0.13,,,,,,
https://www.carrefour.fr/p/yaourts-aux-fruits-0-mg-taillefine-3033491215278?t=R04F06,Yaourts aux fruits 0% MG TAILLEFINE ,les 8 pots de 125 g,2.31,2.31,197,46,0.1,0.05,6.9,6.6,4.5,0.18,,0,0.159,,,
https://www.carrefour.fr/p/yaourts-a-boire-vanille-yop-3329770061200?t=R04F06,Yaourts à boire vanille YOP ,le pack de 6 bouteilles de 180g,"1.38


  1.98",1.28,279,66,0.8,0.5,10.7,10.5,3,0.12,,0,0.12,,,
https://www.carrefour.fr/p/yaourts-nature-sucres-yoplait-3329770052048?t=R04F06,Yaourts nature sucrés YOPLAIT ,les 12 pots de 125 g,2.40,1.60,369,88,3.2,2.1,10.8,10.8,3,0.12,0.1,0,,,,
https://www.carrefour.fr/p/yaourts-a-boire-aux-fruits-danone-3033491233692?t=R04F06,Yaourts à boire aux fruits DANONE ,les 6 bouteilles de 100g,2.31,3.85,300,71,1.6,1,11.2,10.7,2.9,0.1,,0,0.13,,,
https://www.carrefour.fr/p/yaourts-a-boire-fraise-p-tit-yop-3329770055605?t=R04F06,Yaourts à boire fraise P'TIT YOP ,les 6 bouteilles de 180 g,2.15,1.99,277,65,0.8,0.5,10.6,10.5,3,0.12,,0,0.12,,,
https://www.carrefour.fr/p/yaourts-bio-a-la-vanille-malo-3278699005027?t=R04F06,Yaourts bio à la vanille MALO ,les 4 pots de 125g,1.95,3.90,430,100,3.1,2.1,14.7,14.7,3.8,0.12,,,,,,
https://www.carrefour.fr/p/creme-dessert-chocolat-danone-3033491208195?t=R04F06,Crème dessert chocolat DANONE ,les 4 pots de 100 g,1.35,3.38,491,117,2.8,1.9,18.7,17.4,3.7,0.14,,,,,,
https://www.carrefour.fr/p/cremes-caramel-bonne-maman-3045320517699?t=R04F06,Crèmes caramel BONNE MAMAN ,les 4 pots de 100 g,1.80,4.50,757,181,9.3,5.1,20,20,4.3,0.11,,,,,,
https://www.carrefour.fr/p/cremes-dessert-au-caramel-carrefour-3270190024439?t=R04F06,Crèmes dessert au caramel CARREFOUR ,les 4 pots de 125g,0.91,1.82,476,113,2.9,1.9,19,16,2.7,0.3,,,,,,
https://www.carrefour.fr/p/cremes-dessert-vanille-caramel-danette-3033491279300?t=R04F06,Crèmes dessert vanille caramel DANETTE ,les 4 pots de 125 g,1.49,2.98,465,110,2.9,2,18,15.5,3,0.17,,,,,,
https://www.carrefour.fr/p/cremes-dessert-vanille-chocolat-danette-3033491279294?t=R04F06,Crèmes dessert vanille chocolat DANETTE ,les 4 pots de 125 g,1.49,2.98,478,113,3.1,2.1,18.3,15.7,2.9,0.14,,,,,,
https://www.carrefour.fr/p/cremes-dessert-vanille-la-laitiere-3023290035924?t=R04F06,Crèmes dessert vanille LA LAITIERE ,les 4 pots de 100 g,1.69,4.22,762,182,10.9,6.5,16.8,16.5,4.3,0.14,,,,,,
https://www.carrefour.fr/p/dessert-liegeois-creme-fraiche-et-chocolat-carrefour-3245413812292?t=R04F06,Dessert liégeois crème fraîche et chocolat CARREFOUR ,les 4 pots de 100g,0.98,2.45,566,135,5.5,3.6,18,16,3,0.13,,,,,,
https://www.carrefour.fr/p/dessert-liegeois-vanille-caramel-carrefour-3245411640972?t=R04F06,Dessert Liégeois vanille caramel CARREFOUR ,les 8 pots de 100g,2.00,2.50,629,150,6.3,4.2,21,19,2.4,0.13,,,,,,
https://www.carrefour.fr/p/desserts-tiramisu-sauce-au-cafe-carrefour-3245414658769?t=R04F06,Desserts Tiramisu sauce au café CARREFOUR ,les 4 pots de 90g,2.82,7.83,952,227,8.4,2.6,30,19,4.4,0.15,,,,,,
https://www.carrefour.fr/p/desserts-flan-caramel-carrefour-3560070354450?t=R04F06,Desserts flan caramel CARREFOUR ,les 4 pots de 100 g,0.69,1.72,418,99,0.9,0.6,20,18,2.6,0.1,,,,,,
https://www.carrefour.fr/p/desserts-flan-chocolat-carrefour-3560070777792?t=R04F06,Desserts flan chocolat CARREFOUR ,les 8 pots de 100g,1.55,1.94,522,124,3.3,2.1,21,20,2.5,0.1,,,,,,
https://www.carrefour.fr/p/desserts-creme-brulee-carrefour-3560071152390?t=R04F06,Desserts crème brûlée CARREFOUR ,les 4 pots de 100g,2.02,5.05,1041,251,19,13,15,13,4.1,0.09,,,,,,
https://www.carrefour.fr/p/fromage-blanc-saveur-vanille-0-mg-carrefour-3270190210542?t=R04F06,Fromage blanc saveur vanille 0% mg CARREFOUR ,les 8 pots de 100g,2.03,2.54,325,77,0,0,12,12,6.7,0.09,,,,,,
https://www.carrefour.fr/p/fromage-blanc-aux-fruits-carrefour-kids-3560070809653?t=R04F06,Fromage blanc aux fruits CARREFOUR KIDS ,les 12 tubes de 40g,1.85,3.85,385,91,1.9,1.3,13,12,5.5,0.08,,,,,,
https://www.carrefour.fr/p/fromage-blanc-l-original-calin-3329770060142?t=R04F06,Fromage blanc L'Original CALIN ,le pot de 1 kg,1.99,1.99,322,77,3.3,2.2,4.4,4.4,7,0.14,0.1,,,,,
https://www.carrefour.fr/p/fromage-blanc-nature-mousse-fouettee-gervita-3033490165000?t=R04F06,Fromage blanc nature/mousse fouettée GERVITA ,les 4 pots de 100 g,1.58,3.95,558,133,10.2,7.1,3.7,3.7,6.9,0.09,,,,,,
https://www.carrefour.fr/p/fromage-blanc-peche-0-mg-taillefine-3033490327873?t=R04F06,Fromage blanc pêche 0% MG TAILLEFINE ,les 4 pots de 120 g,1.74,3.62,227,53,0.1,0.06,6.4,6.1,6.4,0.13,,0,0.12,,,
https://www.carrefour.fr/p/fromage-blanc-nature-3456774773621?t=R04F06,Fromage blanc nature  ,les 4 pots de 100g,0.95,2.38,,,,,,,,,,,,,,
https://www.carrefour.fr/p/fromage-blanc-bio-0-mat-gr-vrai-3273220504093?t=R04F06,Fromage blanc bio 0% mat. Gr. VRAI ,le pot de 500 g,1.92,3.84,218,51,0.1,0,4.9,4.9,7.7,0.1,,,,,,
https://www.carrefour.fr/p/fromage-frais-nature-0-mg-petit-yoplait-3329770051065?t=R04F06,Fromage frais nature 0% MG PETIT YOPLAIT ,les 12 pots de 60 g,1.89,2.62,241,57,0.1,0.1,4.2,4.2,9.7,0.14,0.1,,,,,
https://www.carrefour.fr/p/fromage-frais-nature-3-8-mg-vg-yoplait-3329770051096?t=R04F06,"Fromage frais nature 3,8% MG/VG YOPLAIT ",les 12 pots de 60 g,1.61,2.24,364,87,3.8,2.5,4.1,4.1,9,0.13,0.1,,,,,
https://www.carrefour.fr/p/fromages-frais-bio-nature-carrefour-bio-3560070397266?t=R04F06,Fromages frais bio nature CARREFOUR BIO ,les 6 pots de 60g,1.49,4.14,356,85,3.6,2.2,3.5,3.5,9.6,0.09,,,,,,
https://www.carrefour.fr/p/liegeois-chocolat-viennois-nestle-3023292259014?t=R04F06,Liégeois chocolat viennois Nestle ,les 4 pots de 90 g,1.20,3.30,705,169,9.9,6.6,16.8,15,2.6,0.09,,,,,,
https://www.carrefour.fr/p/liegeois-chocolat-viennois-nestle-3023290170076?t=R04F06,Liégeois chocolat viennois Nestle ,les 12 pots de 100 g,3.02,2.52,669,160,7.9,5.1,18,16,3.6,0.11,,,,,,
